department,commodity_desc,week_no,weekly_sales_value
PRODUCE,VEGETABLES - ALL OTHERS,11,168.72
PRODUCE,VEGETABLES - ALL OTHERS,12,208.13
PRODUCE,VEGETABLES - ALL OTHERS,13,242.88
PRODUCE,VEGETABLES - ALL OTHERS,14,245.69
PRODUCE,VEGETABLES - ALL OTHERS,15,263.17
PRODUCE,VEGETABLES - ALL OTHERS,16,274.12
PRODUCE,VEGETABLES - ALL OTHERS,17,291.68
PRODUCE,VEGETABLES - ALL OTHERS,18,291.56
PRODUCE,VEGETABLES - ALL OTHERS,19,290.71
PRODUCE,VEGETABLES - ALL OTHERS,20,342.03
PRODUCE,VEGETABLES - ALL OTHERS,21,312.58
PRODUCE,VEGETABLES - ALL OTHERS,22,366.52
PRODUCE,VEGETABLES - ALL OTHERS,23,270.1
PRODUCE,VEGETABLES - ALL OTHERS,24,348.62
PRODUCE,VEGETABLES - ALL OTHERS,25,267.82
PRODUCE,VEGETABLES - ALL OTHERS,26,303.54
PRODUCE,VEGETABLES - ALL OTHERS,27,274.36
PRODUCE,VEGETABLES - ALL OTHERS,28,333.73
PRODUCE,VEGETABLES - ALL OTHERS,29,359.96
PRODUCE,VEGETABLES - ALL OTHERS,30,321.48
PRODUCE,VEGETABLES - ALL OTHERS,31,321.97
PRODUCE,VEGETABLES - ALL OTHERS,32,269.09
PRODUCE,VEGETABLES - ALL OTHERS,33,316.63
PRODUCE,VEGETABLES - ALL OTHERS,34,285.16
PRODUCE,VEGETABLES - ALL OTHERS,35,498.57
PRODUCE,VEGETABLES - ALL OTHERS,36,402.24
PRODUCE,VEGETABLES - ALL OTHERS,37,307.86
PRODUCE,VEGETABLES - ALL OTHERS,38,276.59
PRODUCE,VEGETABLES - ALL OTHERS,39,340.5
PRODUCE,VEGETABLES - ALL OTHERS,40,462.29
PRODUCE,VEGETABLES - ALL OTHERS,41,431.65
PRODUCE,VEGETABLES - ALL OTHERS,42,399.64
PRODUCE,VEGETABLES - ALL OTHERS,43,389.29
PRODUCE,VEGETABLES - ALL OTHERS,44,315.55
PRODUCE,VEGETABLES - ALL OTHERS,45,330.47
PRODUCE,VEGETABLES - ALL OTHERS,46,381.64
PRODUCE,VEGETABLES - ALL OTHERS,47,359.01
PRODUCE,VEGETABLES - ALL OTHERS,48,283.81
PRODUCE,VEGETABLES - ALL OTHERS,49,377.16
PRODUCE,VEGETABLES - ALL OTHERS,50,427.52
PRODUCE,VEGETABLES - ALL OTHERS,51,308.35
PRODUCE,VEGETABLES - ALL OTHERS,52,439.26
PRODUCE,VEGETABLES - ALL OTHERS,53,385.75
PRODUCE,VEGETABLES - ALL OTHERS,54,347.35
PRODUCE,VEGETABLES - ALL OTHERS,55,353.66
PRODUCE,VEGETABLES - ALL OTHERS,56,464.52
PRODUCE,VEGETABLES - ALL OTHERS,57,359.99
PRODUCE,VEGETABLES - ALL OTHERS,58,354.9
PRODUCE,VEGETABLES - ALL OTHERS,59,393.88
PRODUCE,VEGETABLES - ALL OTHERS,60,308.64
PRODUCE,VEGETABLES - ALL OTHERS,61,304.24
PRODUCE,VEGETABLES - ALL OTHERS,62,389.21
PRODUCE,VEGETABLES - ALL OTHERS,63,416.67
PRODUCE,VEGETABLES - ALL OTHERS,64,309.66
PRODUCE,VEGETABLES - ALL OTHERS,65,334.02
PRODUCE,VEGETABLES - ALL OTHERS,66,321.34
PRODUCE,VEGETABLES - ALL OTHERS,67,392.52
PRODUCE,VEGETABLES - ALL OTHERS,68,364.66
PRODUCE,VEGETABLES - ALL OTHERS,69,329.21
PRODUCE,VEGETABLES - ALL OTHERS,70,313.5
PRODUCE,VEGETABLES - ALL OTHERS,71,324.96
PRODUCE,VEGETABLES - ALL OTHERS,72,358.76
PRODUCE,VEGETABLES - ALL OTHERS,73,311.15
PRODUCE,VEGETABLES - ALL OTHERS,74,305.61
PRODUCE,VEGETABLES - ALL OTHERS,75,273.44
PRODUCE,VEGETABLES - ALL OTHERS,76,341.85
PRODUCE,VEGETABLES - ALL OTHERS,77,357.9
PRODUCE,VEGETABLES - ALL OTHERS,78,352.31
PRODUCE,VEGETABLES - ALL OTHERS,79,327.53
PRODUCE,VEGETABLES - ALL OTHERS,80,363.18
PRODUCE,VEGETABLES - ALL OTHERS,81,398.13
PRODUCE,VEGETABLES - ALL OTHERS,82,316.92
PRODUCE,VEGETABLES - ALL OTHERS,83,330.59
PRODUCE,VEGETABLES - ALL OTHERS,84,310.2
PRODUCE,VEGETABLES - ALL OTHERS,85,383.62
PRODUCE,VEGETABLES - ALL OTHERS,86,350.83
PRODUCE,VEGETABLES - ALL OTHERS,87,594.62
PRODUCE,VEGETABLES - ALL OTHERS,88,397.29
PRODUCE,VEGETABLES - ALL OTHERS,89,308.42
PRODUCE,VEGETABLES - ALL OTHERS,90,327.28
PRODUCE,VEGETABLES - ALL OTHERS,91,303.58
PRODUCE,VEGETABLES - ALL OTHERS,92,598.86
PRODUCE,VEGETABLES - ALL OTHERS,93,453.43
PRODUCE,VEGETABLES - ALL OTHERS,94,468.42
PRODUCE,VEGETABLES - ALL OTHERS,95,431.7
PRODUCE,VEGETABLES - ALL OTHERS,96,390.87
PRODUCE,VEGETABLES - ALL OTHERS,97,383.45
PRODUCE,VEGETABLES - ALL OTHERS,98,465.78
PRODUCE,VEGETABLES - ALL OTHERS,99,470.35
PRODUCE,VEGETABLES - ALL OTHERS,100,354.89
PRODUCE,VEGETABLES - ALL OTHERS,101,468.78
PRODUCE,VEGETABLES - ALL OTHERS,102,192.01
PRODUCE,VEGETABLES SALAD,1,16.23
PRODUCE,VEGETABLES SALAD,2,27.43
PRODUCE,VEGETABLES SALAD,3,28.6
PRODUCE,VEGETABLES SALAD,4,31.18
PRODUCE,VEGETABLES SALAD,5,54.98
PRODUCE,VEGETABLES SALAD,6,51.83
PRODUCE,VEGETABLES SALAD,7,66.47
PRODUCE,VEGETABLES SALAD,8,66.43
PRODUCE,VEGETABLES SALAD,9,70.52
PRODUCE,VEGETABLES SALAD,10,91.27
PRODUCE,VEGETABLES SALAD,11,103.74
PRODUCE,VEGETABLES SALAD,12,101.56
PRODUCE,VEGETABLES SALAD,13,119.66
PRODUCE,VEGETABLES SALAD,14,141.11
PRODUCE,VEGETABLES SALAD,15,137.63
PRODUCE,VEGETABLES SALAD,16,170.4
PRODUCE,VEGETABLES SALAD,17,142.73
PRODUCE,VEGETABLES SALAD,18,165.53
PRODUCE,VEGETABLES SALAD,19,140.89
PRODUCE,VEGETABLES SALAD,20,163.83
PRODUCE,VEGETABLES SALAD,21,153.38
PRODUCE,VEGETABLES SALAD,22,148.98
PRODUCE,VEGETABLES SALAD,23,150.47
PRODUCE,VEGETABLES SALAD,24,152.1
PRODUCE,VEGETABLES SALAD,25,144.06
PRODUCE,VEGETABLES SALAD,26,159.82
PRODUCE,VEGETABLES SALAD,27,117.72
PRODUCE,VEGETABLES SALAD,28,161.25
PRODUCE,VEGETABLES SALAD,29,133.05
PRODUCE,VEGETABLES SALAD,30,120.03
PRODUCE,VEGETABLES SALAD,31,120.63
PRODUCE,VEGETABLES SALAD,32,135.8
PRODUCE,VEGETABLES SALAD,33,128.85
PRODUCE,VEGETABLES SALAD,34,138.8
PRODUCE,VEGETABLES SALAD,35,126.15
PRODUCE,VEGETABLES SALAD,36,106.18
PRODUCE,VEGETABLES SALAD,37,133.51
PRODUCE,VEGETABLES SALAD,38,130.56
PRODUCE,VEGETABLES SALAD,39,117.67
PRODUCE,VEGETABLES SALAD,40,123.0
PRODUCE,VEGETABLES SALAD,41,144.04
PRODUCE,VEGETABLES SALAD,42,149.62
PRODUCE,VEGETABLES SALAD,43,138.61
PRODUCE,VEGETABLES SALAD,44,148.29
PRODUCE,VEGETABLES SALAD,45,124.03
PRODUCE,VEGETABLES SALAD,46,162.3
PRODUCE,VEGETABLES SALAD,47,133.13
PRODUCE,VEGETABLES SALAD,48,116.27
PRODUCE,VEGETABLES SALAD,49,138.93
PRODUCE,VEGETABLES SALAD,50,137.71
PRODUCE,VEGETABLES SALAD,51,150.04
PRODUCE,VEGETABLES SALAD,52,123.46
PRODUCE,VEGETABLES SALAD,53,112.28
PRODUCE,VEGETABLES SALAD,54,144.92
PRODUCE,VEGETABLES SALAD,55,131.83
PRODUCE,VEGETABLES SALAD,56,143.38
PRODUCE,VEGETABLES SALAD,57,156.61
PRODUCE,VEGETABLES SALAD,58,169.66
PRODUCE,VEGETABLES SALAD,59,184.01
PRODUCE,VEGETABLES SALAD,60,181.39
PRODUCE,VEGETABLES SALAD,61,197.81
PRODUCE,VEGETABLES SALAD,62,169.29
PRODUCE,VEGETABLES SALAD,63,165.07
PRODUCE,VEGETABLES SALAD,64,150.94
PRODUCE,VEGETABLES SALAD,65,153.95
PRODUCE,VEGETABLES SALAD,66,160.8
PRODUCE,VEGETABLES SALAD,67,143.74
PRODUCE,VEGETABLES SALAD,68,177.09
PRODUCE,VEGETABLES SALAD,69,136.24
PRODUCE,VEGETABLES SALAD,70,176.95
PRODUCE,VEGETABLES SALAD,71,211.35
PRODUCE,VEGETABLES SALAD,72,189.63
PRODUCE,VEGETABLES SALAD,73,195.76
PRODUCE,VEGETABLES SALAD,74,165.99
PRODUCE,VEGETABLES SALAD,75,150.33
PRODUCE,VEGETABLES SALAD,76,197.59
PRODUCE,VEGETABLES SALAD,77,153.38
PRODUCE,VEGETABLES SALAD,78,161.99
PRODUCE,VEGETABLES SALAD,79,114.9
PRODUCE,VEGETABLES SALAD,80,160.89
PRODUCE,VEGETABLES SALAD,81,170.03
PRODUCE,VEGETABLES SALAD,82,109.57
PRODUCE,VEGETABLES SALAD,83,147.07
PRODUCE,VEGETABLES SALAD,84,103.1
PRODUCE,VEGETABLES SALAD,85,168.42
PRODUCE,VEGETABLES SALAD,86,139.52
PRODUCE,VEGETABLES SALAD,87,156.14
PRODUCE,VEGETABLES SALAD,88,115.31
PRODUCE,VEGETABLES SALAD,89,106.4
PRODUCE,VEGETABLES SALAD,90,160.26
PRODUCE,VEGETABLES SALAD,91,117.88
PRODUCE,VEGETABLES SALAD,92,120.45
PRODUCE,VEGETABLES SALAD,93,145.75
PRODUCE,VEGETABLES SALAD,94,176.91
PRODUCE,VEGETABLES SALAD,95,166.63
PRODUCE,VEGETABLES SALAD,96,162.2
PRODUCE,VEGETABLES SALAD,97,157.32
PRODUCE,VEGETABLES SALAD,98,183.07
PRODUCE,VEGETABLES SALAD,99,194.9
PRODUCE,VEGETABLES SALAD,100,162.04
PRODUCE,VEGETABLES SALAD,101,180.38
PRODUCE,VEGETABLES SALAD,102,71.3
SALAD BAR,PROD SUPPLIES,3,5.99
SALAD BAR,PROD SUPPLIES,4,0.0
SALAD BAR,PROD SUPPLIES,6,35.22
SALAD BAR,PROD SUPPLIES,23,4.69
SALAD BAR,PROD SUPPLIES,31,0.29
SALAD BAR,PROD SUPPLIES,35,13.96
SALAD BAR,PROD SUPPLIES,39,0.29
SALAD BAR,PROD SUPPLIES,41,1.47
SALAD BAR,PROD SUPPLIES,58,0.0
SALAD BAR,PROD SUPPLIES,66,0.29
SALAD BAR,PROD SUPPLIES,68,0.0
SALAD BAR,PROD SUPPLIES,70,4.33
SALAD BAR,PROD SUPPLIES,76,0.09
SALAD BAR,PROD SUPPLIES,80,0.0
SALAD BAR,PROD SUPPLIES,87,0.0
SALAD BAR,PROD SUPPLIES,94,0.0
SALAD BAR,PROD SUPPLIES,95,7.85
SALAD BAR,SALAD BAR,1,27.02
SALAD BAR,SALAD BAR,2,78.35
SALAD BAR,SALAD BAR,3,80.69
SALAD BAR,SALAD BAR,4,117.58
SALAD BAR,SALAD BAR,5,108.75
SALAD BAR,SALAD BAR,6,105.74
SALAD BAR,SALAD BAR,7,147.7
SALAD BAR,SALAD BAR,8,209.92
SALAD BAR,SALAD BAR,9,196.43
SALAD BAR,SALAD BAR,10,175.6
SALAD BAR,SALAD BAR,11,265.85
SALAD BAR,SALAD BAR,12,243.93
SALAD BAR,SALAD BAR,13,281.98
SALAD BAR,SALAD BAR,14,258.86
SALAD BAR,SALAD BAR,15,330.91
SALAD BAR,SALAD BAR,16,385.77
SALAD BAR,SALAD BAR,17,302.85
SALAD BAR,SALAD BAR,18,329.08
SALAD BAR,SALAD BAR,19,325.8
SALAD BAR,SALAD BAR,20,308.78
SALAD BAR,SALAD BAR,21,355.46
SALAD BAR,SALAD BAR,22,245.48
SALAD BAR,SALAD BAR,23,275.15
SALAD BAR,SALAD BAR,24,358.53
SALAD BAR,SALAD BAR,25,390.03
SALAD BAR,SALAD BAR,26,197.5
SALAD BAR,SALAD BAR,27,261.86
SALAD BAR,SALAD BAR,28,255.81
SALAD BAR,SALAD BAR,29,305.27
SALAD BAR,SALAD BAR,30,204.69
SALAD BAR,SALAD BAR,31,195.9
SALAD BAR,SALAD BAR,32,281.13
SALAD BAR,SALAD BAR,33,317.6
SALAD BAR,SALAD BAR,34,261.83
SALAD BAR,SALAD BAR,35,286.28
SALAD BAR,SALAD BAR,36,197.55
SALAD BAR,SALAD BAR,37,238.72
SALAD BAR,SALAD BAR,38,332.33
SALAD BAR,SALAD BAR,39,238.56
SALAD BAR,SALAD BAR,40,178.94
SALAD BAR,SALAD BAR,41,288.91
SALAD BAR,SALAD BAR,42,395.25
SALAD BAR,SALAD BAR,43,331.75
SALAD BAR,SALAD BAR,44,331.3
SALAD BAR,SALAD BAR,45,290.71
SALAD BAR,SALAD BAR,46,390.71
SALAD BAR,SALAD BAR,47,327.76
SALAD BAR,SALAD BAR,48,429.27
SALAD BAR,SALAD BAR,49,413.08
SALAD BAR,SALAD BAR,50,333.4
SALAD BAR,SALAD BAR,51,452.56
SALAD BAR,SALAD BAR,52,350.23
SALAD BAR,SALAD BAR,53,288.44
SALAD BAR,SALAD BAR,54,284.24
SALAD BAR,SALAD BAR,55,315.91
SALAD BAR,SALAD BAR,56,319.31
SALAD BAR,SALAD BAR,57,331.56
SALAD BAR,SALAD BAR,58,364.58
SALAD BAR,SALAD BAR,59,453.67
SALAD BAR,SALAD BAR,60,297.92
SALAD BAR,SALAD BAR,61,396.63
SALAD BAR,SALAD BAR,62,434.95
SALAD BAR,SALAD BAR,63,404.23
SALAD BAR,SALAD BAR,64,420.62
SALAD BAR,SALAD BAR,65,311.25
SALAD BAR,SALAD BAR,66,350.73
SALAD BAR,SALAD BAR,67,293.23
SALAD BAR,SALAD BAR,68,417.79
SALAD BAR,SALAD BAR,69,363.28
SALAD BAR,SALAD BAR,70,278.73
SALAD BAR,SALAD BAR,71,305.55
SALAD BAR,SALAD BAR,72,400.84
SALAD BAR,SALAD BAR,73,339.81
SALAD BAR,SALAD BAR,74,229.52
SALAD BAR,SALAD BAR,75,263.59
SALAD BAR,SALAD BAR,76,278.8
SALAD BAR,SALAD BAR,77,352.05
SALAD BAR,SALAD BAR,78,237.56
SALAD BAR,SALAD BAR,79,288.49
SALAD BAR,SALAD BAR,80,359.92
SALAD BAR,SALAD BAR,81,362.1
SALAD BAR,SALAD BAR,82,302.1
SALAD BAR,SALAD BAR,83,295.92
SALAD BAR,SALAD BAR,84,378.68
SALAD BAR,SALAD BAR,85,417.81
SALAD BAR,SALAD BAR,86,275.37
SALAD BAR,SALAD BAR,87,366.8
SALAD BAR,SALAD BAR,88,254.66
SALAD BAR,SALAD BAR,89,279.91
SALAD BAR,SALAD BAR,90,345.52
SALAD BAR,SALAD BAR,91,447.07
SALAD BAR,SALAD BAR,92,259.82
SALAD BAR,SALAD BAR,93,284.36
SALAD BAR,SALAD BAR,94,498.87
SALAD BAR,SALAD BAR,95,339.24
SALAD BAR,SALAD BAR,96,394.76
SALAD BAR,SALAD BAR,97,310.0
SALAD BAR,SALAD BAR,98,453.96
SALAD BAR,SALAD BAR,99,370.03
SALAD BAR,SALAD BAR,100,316.17
SALAD BAR,SALAD BAR,101,403.28
SALAD BAR,SALAD BAR,102,144.06
SEAFOOD,MEAT SUPPLIES,4,5.06
SEAFOOD,MEAT SUPPLIES,17,2.99
SEAFOOD,MEAT SUPPLIES,20,5.1
SEAFOOD,MEAT SUPPLIES,23,6.19
SEAFOOD,MEAT SUPPLIES,29,0.0
SEAFOOD,MEAT SUPPLIES,31,4.58
SEAFOOD,MEAT SUPPLIES,41,36.78
SEAFOOD,MEAT SUPPLIES,42,4.99
SEAFOOD,MEAT SUPPLIES,43,3.99
SEAFOOD,MEAT SUPPLIES,53,11.99
SEAFOOD,MEAT SUPPLIES,59,9.13
SEAFOOD,MEAT SUPPLIES,61,8.59
SEAFOOD,MEAT SUPPLIES,65,1.5
SEAFOOD,MEAT SUPPLIES,66,4.99
SEAFOOD,MEAT SUPPLIES,67,9.27
SEAFOOD,MEAT SUPPLIES,73,12.51
SEAFOOD,MEAT SUPPLIES,74,2.99
SEAFOOD,MEAT SUPPLIES,77,28.72
SEAFOOD,MEAT SUPPLIES,79,0.0
SEAFOOD,MEAT SUPPLIES,80,4.99
SEAFOOD,MEAT SUPPLIES,82,2.25
SEAFOOD,MEAT SUPPLIES,84,29.94
SEAFOOD,MEAT SUPPLIES,91,1.49
SEAFOOD,MEAT SUPPLIES,99,3.91
SEAFOOD,SEAFOOD - FROZEN,1,42.27
SEAFOOD,SEAFOOD - FROZEN,2,12.39
SEAFOOD,SEAFOOD - FROZEN,3,2.98
SEAFOOD,SEAFOOD - FROZEN,4,10.39
SEAFOOD,SEAFOOD - FROZEN,5,14.72
SEAFOOD,SEAFOOD - FROZEN,6,3.67
SEAFOOD,SEAFOOD - FROZEN,7,41.8
SEAFOOD,SEAFOOD - FROZEN,8,46.73
SEAFOOD,SEAFOOD - FROZEN,9,22.47
SEAFOOD,SEAFOOD - FROZEN,10,62.89
SEAFOOD,SEAFOOD - FROZEN,11,19.05
SEAFOOD,SEAFOOD - FROZEN,12,39.5
SEAFOOD,SEAFOOD - FROZEN,13,113.57
SEAFOOD,SEAFOOD - FROZEN,14,56.13
SEAFOOD,SEAFOOD - FROZEN,15,47.8
SEAFOOD,SEAFOOD - FROZEN,16,93.73
SEAFOOD,SEAFOOD - FROZEN,17,75.71
SEAFOOD,SEAFOOD - FROZEN,18,68.63
SEAFOOD,SEAFOOD - FROZEN,19,30.42
SEAFOOD,SEAFOOD - FROZEN,20,140.63
SEAFOOD,SEAFOOD - FROZEN,21,106.11
SEAFOOD,SEAFOOD - FROZEN,22,51.09
SEAFOOD,SEAFOOD - FROZEN,23,82.16
SEAFOOD,SEAFOOD - FROZEN,24,140.03
SEAFOOD,SEAFOOD - FROZEN,25,69.24
SEAFOOD,SEAFOOD - FROZEN,26,55.16
SEAFOOD,SEAFOOD - FROZEN,27,50.24
SEAFOOD,SEAFOOD - FROZEN,28,57.88
SEAFOOD,SEAFOOD - FROZEN,29,90.61
SEAFOOD,SEAFOOD - FROZEN,30,25.33
SEAFOOD,SEAFOOD - FROZEN,31,53.47
SEAFOOD,SEAFOOD - FROZEN,32,170.13
SEAFOOD,SEAFOOD - FROZEN,33,132.27
SEAFOOD,SEAFOOD - FROZEN,34,56.54
SEAFOOD,SEAFOOD - FROZEN,35,96.64
SEAFOOD,SEAFOOD - FROZEN,36,85.35
SEAFOOD,SEAFOOD - FROZEN,37,54.56
SEAFOOD,SEAFOOD - FROZEN,38,60.84
SEAFOOD,SEAFOOD - FROZEN,39,81.31
SEAFOOD,SEAFOOD - FROZEN,40,214.62
SEAFOOD,SEAFOOD - FROZEN,41,140.69
SEAFOOD,SEAFOOD - FROZEN,42,182.23
SEAFOOD,SEAFOOD - FROZEN,43,87.52
SEAFOOD,SEAFOOD - FROZEN,44,67.91
SEAFOOD,SEAFOOD - FROZEN,45,81.2
SEAFOOD,SEAFOOD - FROZEN,46,73.54
SEAFOOD,SEAFOOD - FROZEN,47,71.19
SEAFOOD,SEAFOOD - FROZEN,48,98.3
SEAFOOD,SEAFOOD - FROZEN,49,46.92
SEAFOOD,SEAFOOD - FROZEN,50,78.2
SEAFOOD,SEAFOOD - FROZEN,51,107.29
SEAFOOD,SEAFOOD - FROZEN,52,55.01
SEAFOOD,SEAFOOD - FROZEN,53,185.06
SEAFOOD,SEAFOOD - FROZEN,54,68.49
SEAFOOD,SEAFOOD - FROZEN,55,91.44
SEAFOOD,SEAFOOD - FROZEN,56,60.51
SEAFOOD,SEAFOOD - FROZEN,57,102.63
SEAFOOD,SEAFOOD - FROZEN,58,81.59
SEAFOOD,SEAFOOD - FROZEN,59,167.77
SEAFOOD,SEAFOOD - FROZEN,60,85.83
SEAFOOD,SEAFOOD - FROZEN,61,69.57
SEAFOOD,SEAFOOD - FROZEN,62,71.3
SEAFOOD,SEAFOOD - FROZEN,63,104.32
SEAFOOD,SEAFOOD - FROZEN,64,154.31
SEAFOOD,SEAFOOD - FROZEN,65,83.54
SEAFOOD,SEAFOOD - FROZEN,66,83.63
SEAFOOD,SEAFOOD - FROZEN,67,296.7
SEAFOOD,SEAFOOD - FROZEN,68,133.68
SEAFOOD,SEAFOOD - FROZEN,69,70.4
SEAFOOD,SEAFOOD - FROZEN,70,229.6
SEAFOOD,SEAFOOD - FROZEN,71,130.57
SEAFOOD,SEAFOOD - FROZEN,72,301.8
SEAFOOD,SEAFOOD - FROZEN,73,137.12
SEAFOOD,SEAFOOD - FROZEN,74,81.9
SEAFOOD,SEAFOOD - FROZEN,75,98.24
SEAFOOD,SEAFOOD - FROZEN,76,173.7
SEAFOOD,SEAFOOD - FROZEN,77,113.17
SEAFOOD,SEAFOOD - FROZEN,78,54.2
SEAFOOD,SEAFOOD - FROZEN,79,30.06
SEAFOOD,SEAFOOD - FROZEN,80,110.73
SEAFOOD,SEAFOOD - FROZEN,81,106.1
SEAFOOD,SEAFOOD - FROZEN,82,275.82
SEAFOOD,SEAFOOD - FROZEN,83,139.68
SEAFOOD,SEAFOOD - FROZEN,84,98.36
SEAFOOD,SEAFOOD - FROZEN,85,125.18
SEAFOOD,SEAFOOD - FROZEN,86,82.32
SEAFOOD,SEAFOOD - FROZEN,87,75.95
SEAFOOD,SEAFOOD - FROZEN,88,22.54
SEAFOOD,SEAFOOD - FROZEN,89,52.0
SEAFOOD,SEAFOOD - FROZEN,90,70.12
SEAFOOD,SEAFOOD - FROZEN,91,13.09
SEAFOOD,SEAFOOD - FROZEN,92,124.34
SEAFOOD,SEAFOOD - FROZEN,93,51.25
SEAFOOD,SEAFOOD - FROZEN,94,132.3
SEAFOOD,SEAFOOD - FROZEN,95,89.34
SEAFOOD,SEAFOOD - FROZEN,96,151.31
SEAFOOD,SEAFOOD - FROZEN,97,92.26
SEAFOOD,SEAFOOD - FROZEN,98,98.35
SEAFOOD,SEAFOOD - FROZEN,99,83.76
SEAFOOD,SEAFOOD - FROZEN,100,116.45
SEAFOOD,SEAFOOD - FROZEN,101,198.76
SEAFOOD,SEAFOOD - FROZEN,102,99.56
SEAFOOD,SEAFOOD - MISC,84,1.0
SEAFOOD,SEAFOOD - MISC,95,4.19
SEAFOOD,SEAFOOD - MISC,99,5.94
SEAFOOD,SEAFOOD - MISC,100,5.3
SEAFOOD,SEAFOOD-FRESH,1,12.15
SEAFOOD,SEAFOOD-FRESH,2,26.48
SEAFOOD,SEAFOOD-FRESH,3,25.47
SEAFOOD,SEAFOOD-FRESH,4,59.16
SEAFOOD,SEAFOOD-FRESH,5,30.07
SEAFOOD,SEAFOOD-FRESH,6,80.44
SEAFOOD,SEAFOOD-FRESH,7,25.15
SEAFOOD,SEAFOOD-FRESH,8,75.9
SEAFOOD,SEAFOOD-FRESH,9,50.98
SEAFOOD,SEAFOOD-FRESH,10,184.23
SEAFOOD,SEAFOOD-FRESH,11,129.82
SEAFOOD,SEAFOOD-FRESH,12,169.95
SEAFOOD,SEAFOOD-FRESH,13,206.1
SEAFOOD,SEAFOOD-FRESH,14,264.75
SEAFOOD,SEAFOOD-FRESH,15,163.13
SEAFOOD,SEAFOOD-FRESH,16,134.78
SEAFOOD,SEAFOOD-FRESH,17,170.38
SEAFOOD,SEAFOOD-FRESH,18,140.25
SEAFOOD,SEAFOOD-FRESH,19,147.08
SEAFOOD,SEAFOOD-FRESH,20,284.94
SEAFOOD,SEAFOOD-FRESH,21,208.63
SEAFOOD,SEAFOOD-FRESH,22,197.12
SEAFOOD,SEAFOOD-FRESH,23,161.8
SEAFOOD,SEAFOOD-FRESH,24,144.29
SEAFOOD,SEAFOOD-FRESH,25,232.07
SEAFOOD,SEAFOOD-FRESH,26,156.22
SEAFOOD,SEAFOOD-FRESH,27,164.44
SEAFOOD,SEAFOOD-FRESH,28,163.73
SEAFOOD,SEAFOOD-FRESH,29,160.25
SEAFOOD,SEAFOOD-FRESH,30,172.74
SEAFOOD,SEAFOOD-FRESH,31,156.65
SEAFOOD,SEAFOOD-FRESH,32,147.34
SEAFOOD,SEAFOOD-FRESH,33,315.26
SEAFOOD,SEAFOOD-FRESH,34,228.25
SEAFOOD,SEAFOOD-FRESH,35,139.82
SEAFOOD,SEAFOOD-FRESH,36,164.13
SEAFOOD,SEAFOOD-FRESH,37,165.0
SEAFOOD,SEAFOOD-FRESH,38,111.33
SEAFOOD,SEAFOOD-FRESH,39,82.42
SEAFOOD,SEAFOOD-FRESH,40,392.15
SEAFOOD,SEAFOOD-FRESH,41,184.53
SEAFOOD,SEAFOOD-FRESH,42,237.04
SEAFOOD,SEAFOOD-FRESH,43,186.45
SEAFOOD,SEAFOOD-FRESH,44,196.68
SEAFOOD,SEAFOOD-FRESH,45,176.54
SEAFOOD,SEAFOOD-FRESH,46,307.71
SEAFOOD,SEAFOOD-FRESH,47,195.75
SEAFOOD,SEAFOOD-FRESH,48,239.8
SEAFOOD,SEAFOOD-FRESH,49,210.62
SEAFOOD,SEAFOOD-FRESH,50,273.07
SEAFOOD,SEAFOOD-FRESH,51,292.02
SEAFOOD,SEAFOOD-FRESH,52,241.55
SEAFOOD,SEAFOOD-FRESH,53,271.0
SEAFOOD,SEAFOOD-FRESH,54,263.63
SEAFOOD,SEAFOOD-FRESH,55,254.85
SEAFOOD,SEAFOOD-FRESH,56,168.73
SEAFOOD,SEAFOOD-FRESH,57,233.6
SEAFOOD,SEAFOOD-FRESH,58,189.73
SEAFOOD,SEAFOOD-FRESH,59,270.17
SEAFOOD,SEAFOOD-FRESH,60,245.4
SEAFOOD,SEAFOOD-FRESH,61,203.35
SEAFOOD,SEAFOOD-FRESH,62,182.63
SEAFOOD,SEAFOOD-FRESH,63,254.77
SEAFOOD,SEAFOOD-FRESH,64,215.81
SEAFOOD,SEAFOOD-FRESH,65,274.74
SEAFOOD,SEAFOOD-FRESH,66,187.73
SEAFOOD,SEAFOOD-FRESH,67,273.23
SEAFOOD,SEAFOOD-FRESH,68,223.15
SEAFOOD,SEAFOOD-FRESH,69,201.81
SEAFOOD,SEAFOOD-FRESH,70,262.83
SEAFOOD,SEAFOOD-FRESH,71,154.24
SEAFOOD,SEAFOOD-FRESH,72,183.91
SEAFOOD,SEAFOOD-FRESH,73,174.07
SEAFOOD,SEAFOOD-FRESH,74,204.2
SEAFOOD,SEAFOOD-FRESH,75,232.35
SEAFOOD,SEAFOOD-FRESH,76,249.25
SEAFOOD,SEAFOOD-FRESH,77,179.61
SEAFOOD,SEAFOOD-FRESH,78,156.45
SEAFOOD,SEAFOOD-FRESH,79,178.81
SEAFOOD,SEAFOOD-FRESH,80,116.87
SEAFOOD,SEAFOOD-FRESH,81,163.22
SEAFOOD,SEAFOOD-FRESH,82,152.1
SEAFOOD,SEAFOOD-FRESH,83,215.87
SEAFOOD,SEAFOOD-FRESH,84,236.22
SEAFOOD,SEAFOOD-FRESH,85,189.37
SEAFOOD,SEAFOOD-FRESH,86,174.2
SEAFOOD,SEAFOOD-FRESH,87,199.23
SEAFOOD,SEAFOOD-FRESH,88,265.58
SEAFOOD,SEAFOOD-FRESH,89,223.59
